2.5071773801581294, 0.00899323469655755
10.203502501139626, 0.05948697203614195
14.887592113485626, 0.08833536101241068
20.23824977584838, 0.11355505978885971
35.12282301229589, 0.192851902949141
50.178566576804755, 0.28480387865321855
59.89270911006524, 0.3786607657683495
64.93725264076268, 0.48706864020721585
69.56005904923487, 0.8323738335813844
79.92869412435961, 0.8864358835800259
85.10757768325337, 0.8971921424668452
89.95076211550827, 0.9025295170702402
100.13554757901154, 0.9059619802625819
